tweets|polarity|tweet_long|id|created_date|source|likes|RTs|language|place|user_id|user_name|user_description|followers|followings|user_lists_member|user_total_favourites_count|user_statuses_count|user_created_account|user_location|user_lang
mi cuerpo mi decision|1|85,0|1,104090005276971e+18|2019-03-08 18:42:24|Twitter for Android|0,0|0,0|es||7,152584803750298e+17|Esther|Prefiero morir de pie a vivir siempre de rodillas. El fascismo es la más extrema expresión de la subhumanidad. Antifascista aprendiendo a ser humana.|10494,0|3255,0|71,0|27210,0|73860,0|2016-03-30 19:24:45|Ninguna|es
nos quiero vivas no mas violencia y sobre todo libertad 💪🏼💜|1|84,0|1,1040899943382262e+18|2019-03-08 18:42:22|Twitter for Android|0,0|10,0|es||375127229,0|Mamen|ıт'ѕ noт ɑrт unleѕѕ ıт нɑѕ тнe poтenтıɑl тo вe ɑ dıѕɑѕтer🎠|875,0|877,0|2,0|5681,0|26430,0|2011-09-17 15:09:26|Hogwarts|es
paramos por la salud de las mujeres dominicanas|1|70,0|1,1040899922536571e+18|2019-03-08 18:42:21|Twitter Web Client|0,0|0,0|es||3246916236,0|ASÍ LAS COSAS|Programa de opinión, orientación, debate y entrevistas. Teleradio América canales 12 y 45, sábado 10:00-11:00 p. m. Producción y conducción de @TatianaRosario|887,0|351,0|10,0|331,0|8365,0|2015-06-16 16:30:57||es
arrancamos el bloque combativo y de clase en la mani de la|0|126,0|1,1040821190081536e+18|2019-03-08 18:11:04|Twitter Web Client|0,0|1,0|es||203057426,0|CNT [Huelga General Feminista]|Sin subvenciones, sin liberados. Porque otro tipo de sindicalismo no solamente es posible sino que es absolutamente necesario.|24903,0|754,0|300,0|12310,0|10564,0|2010-10-15 12:48:31|Anarcosindicalismo|es
el futbol y las gradas tambien son nuestras|0|73,0|1,104090153465901e+18|2019-03-08 18:43:00|Twitter for Android|0,0|0,0|es||2799061580,0|La Famosa Zona Norte|Barra futbolera-Boyacá Chico F.C|253,0|194,0|2,0|71,0|1142,0|2014-09-09 02:43:38|tunja|es
manifestacion en sevilla|0|129,0|1,1040901512680735e+18|2019-03-08 18:42:59|IFTTT|0,0|0,0|es||19969654,0|CGT Andalucia|Confederación General del Trabajo de Andalucía. Más información: comunicacion@cgtandalucia.org http://t.co/8s3vRp061I|3035,0|1759,0|75,0|164,0|7922,0|2009-02-03 13:17:36|Andalucía|es
del de marzo al de marzo|0|||||||||||||||||||
cuando va a dimitir la defraudadora b villacis|-1|127,0|1,1040901496071004e+18|2019-03-08 18:42:59|Twitter for Android|0,0|0,0|es||8,14119885538259e+17|Ray McCoy|'El mundo gira en torno a un muro que separa clases. Di que no existe ese muro, y la guerra está garantizada'.|103,0|175,0|3,0|1101,0|9285,0|2016-12-28 14:44:41||es
que la escuche el mundo entero 💟💜|1|123,0|1,1040901441797366e+18|2019-03-08 18:42:58|Twitter for iPhone|0,0|0,0|es||472081761,0|Youssef Wagih|Twitter oficial del ( actor ), actualmente en ( La katarsis del tomatazo ) https://t.co/JFANPHJUtF https://t.co/yTcYdRo6hu|855,0|194,0|3,0|924,0|2471,0|2012-01-23 15:44:48|Madrid, Comunidad de Madrid|es
llenemos la plaza solo x nosotras y p nosotras sin nadie atras q nos use|1|79,0|1,1040901437098926e+18|2019-03-08 18:42:57|Twitter Web App|0,0|0,0|es||183312793,0|pato y naty||46,0|174,0|0,0|6915,0|5058,0|2010-08-26 18:02:30||es
hoy no me regales- chocolates ni flores hoy regalame respeto igualdad y libertad|-1|||||||||||||||||||
paramos por la cantidad de feminicidios que hay en el pais|0|81,0|1,1040901421118628e+18|2019-03-08 18:42:57|Twitter Web Client|0,0|0,0|es||3246916236,0|ASÍ LAS COSAS|Programa de opinión, orientación, debate y entrevistas. Teleradio América canales 12 y 45, sábado 10:00-11:00 p. m. Producción y conducción de @TatianaRosario|887,0|351,0|10,0|331,0|8369,0|2015-06-16 16:30:57||es
performista modelo actriz cantautora activista social por los derechos de las mujeres y la diversidad sexual |0|||||||||||||||||||
arte por ♀💪✨ ⁠ ⁠ ⁠ ⁠ ⁠|0|||||||||||||||||||
feliz lucha companeras|1|50,0|1,1040889788342477e+18|2019-03-08 18:38:20|Twitter for Android|0,0|0,0|es||1347394711,0|agυѕтιna|👓|1622,0|1330,0|4,0|45848,0|37804,0|2013-04-12 17:51:36||es
orgullosa de ser mujer|1|67,0|1,1040901298140488e+18|2019-03-08 18:42:54|Twitter for Android|0,0|7,0|es||1834262526,0|мєρнιѕтσ 🐣🐺 MonstaKon 🐊 Alligator🐊|"~🇲🇽~ ~Super fangirl~ Stan ikon||monsta x||. Multifandom"|232,0|951,0|0,0|20260,0|11765,0|2013-09-08 20:42:54||es
ya han llegado mis hermanas ya ha llegado la revolucion|1|100,0|1,1040901252844012e+18|2019-03-08 18:42:53|Twitter for Android|0,0|27,0|es||1189041704,0|Krissss!||213,0|212,0|0,0|1574,0|2792,0|2013-02-17 10:18:53||es
ama tranquila hoy no voy sola|1|35,0|1,1040901235563233e+18|2019-03-08 18:42:53|Twitter for Android|0,0|0,0|es||166077277,0|Aloise Seda Yeste|23. Estudiante de ADE. #LASTOKAS|240,0|331,0|2,0|194,0|4457,0|2010-07-13 07:48:51|Zornotza, EH.|es
gabriela mistral la gran nobel chilena|1|120,0|1,1040901234681815e+18|2019-03-08 18:42:53|Twitter for Android|0,0|14,0|es||2868146938,0|Ines Liebmann||60,0|97,0|0,0|894,0|5540,0|2014-11-08 23:08:14||es
el mapa de los cortes por el|0|105,0|1,1040901214759035e+18|2019-03-08 18:42:52|Twitter for iPhone|0,0|2,0|es||1,1040739586793431e+18|BuenosAiresxBuenosAires|"Enamorado de Buenos Aires. ""¿Cómo olvidarte en esta queja, cafetín de Buenos Aires? Si sos lo único en la vida que se pareció a mi vieja."" Enrique S Discepolo"|2,0|58,0|0,0|9,0|6,0|2019-03-08 17:38:39||en
esperando|0|62,0|1,1040901175751885e+18|2019-03-08 18:42:51|Twitter for Android|0,0|0,0|es||96580762,0|#No es mi Presidente|Luchadora sin cansancio, compañera, mamá, a veces pienso otras vomito. Mi corazón está a la izquierda. #PiñeraNoEsMiPresidente|2623,0|1933,0|10,0|44025,0|31859,0|2009-12-13 16:42:28|SCL|es
feliz dia va a ser cuando dejen de violarnos matarnos o simplemente acosarnos|-1|83,0|1,1040901171851592e+18|2019-03-08 18:42:51|Twitter for iPhone|0,0|0,0|es||1,0450328111855452e+18|skerry🥀|"|°ʙᴜsᴄᴏ ᴅɪɢɴɪᴅᴀᴅ {ʏ ǫᴜᴇ ᴍɪs íᴅᴏʟᴏs ᴍᴇ ᴅᴇɴ ʙᴏʟᴀ} °|"|48,0|266,0|0,0|2004,0|763,0|2018-09-26 19:30:12|tu corazón|es
oro tuvo su primera marcha de mujeres por el|0|90,0|1,1040832786996142e+18|2019-03-08 18:15:41|Twitter for Android|0,0|1,0|es||151470451,0|benjaminceto💚|Derecho UBA- Cs Politicas Políticas Públicas 27 yearsOld Libertad económica ahora mismo! born in 90s in Nqn|663,0|823,0|19,0|3179,0|44595,0|2010-06-03 13:45:12|Buenos Aires, Argentina|es
xa avanza a manifestacion na ao berro de patriarcado e capital alianza criminal|0|128,0|1,1040901150838538e+18|2019-03-08 18:42:51|Twitter for Android|0,0|0,0|es||8,36604338214744e+17|O Salto Galiza|#UnGranMedio para a transformación social financiado pola xente. Colabora en https://t.co/3h9y24mnGT @ElSaltoDiario|2052,0|173,0|46,0|1783,0|1263,0|2017-02-28 15:49:52||es
a punto de arrancar en barcelona|0|119,0|1,1040902819919176e+18|2019-03-08 18:43:30|Twitter for Android|0,0|13,0|es||8,86959203365118e+17|Asuncion León Equidistinta también....por Tutatis.|Uhhhh (Aprenent, a ser feminista també....) deeds, not words Suffragettes @AlegriaSinFront|782,0|1952,0|2,0|34600,0|45988,0|2017-07-17 14:42:07|Bienn😃 @AlegriaAmbGambo|ca
los hombres le temen al feminismo porque piensan que queremos hacer con ellos lo que han hecho con nosotras a lo largo de la historia|-1|138,0|1,1040902801170555e+18|2019-03-08 18:43:30|Twitter for Android|0,0|0,0|es||16108045,0|𝑮. 𝑪𝒍𝒂𝒚𝒕𝒐𝒏 ⚡|"☭ | Coke, Red Bull & Zoloft. ~ Escribo cosas queer y depresivas igual que yo: https://t.co/oe7KA62YuM"|1079,0|398,0|60,0|21494,0|104329,0|2008-09-03 03:47:22|CDMX|es
aqui una representacion de las acciones impulsadas por marcas agencias de publicidad y medios con motivo del|0|138,0|1,1040902801086587e+18|2019-03-08 18:43:30|Twitter for iPhone|0,0|0,0|es||227962043,0|Carlos Ruiz|Periodista. Informo sobre publicidad y marketing en @AnunciosRevista. Comparto ✈️ en @avioneando. I ❤️: 🏖/🚗/📱. Gamer a ratos.|541,0|419,0|31,0|2816,0|13996,0|2010-12-18 09:32:58|Madrid|es
a las hrs nos reunimos en plaza de armas de nuestra comuna a conmemorar el dia internacional de la mujer |0|||||||||||||||||||
este saludo gana el premio de todo lo que no hay que decir hoy|1|93,0|1,1040902716823634e+18|2019-03-08 18:43:28|Twitter Web App|0,0|0,0|es||248944263,0|Flora|Aprendiz crónica. Futura Ingeniera. Rotaractiana. Todos estamos improvisando.|635,0|2086,0|5,0|9457,0|6409,0|2011-02-08 01:32:23|Tucumán, Argentina|es
nose si es una manifestacion o un concurso de estados de facebok|-1|70,0|1,1040902705163715e+18|2019-03-08 18:43:28|Twitter for Android|0,0|0,0|es||4925573068,0|FRAN LUCAS 🌍|¿ Qué pasó en #11M , caso #BarEspaña , #No_os_olvidamos_alcasser , #luciavivar ?|514,0|88,0|28,0|9319,0|19869,0|2016-02-17 22:14:30|Madrid, España|es
neptuno madrid ahora|0|118,0|1,1040902699752366e+18|2019-03-08 18:43:28|Twitter Web Client|0,0|2,0|es||2763391,0|Javier Martín 📷 con mucha zugunruhe|Pájaros y todo lo demás.|1991,0|1332,0|102,0|5746,0|5391,0|2007-03-29 01:31:46|Madrid|es
seguir trabajando por una ciudad libre de acoso y violencia|1|117,0|1,1040902640822395e+18|2019-03-08 18:43:26|Twitter for iPhone|0,0|0,0|es||3368263539,0|Evelyn Aguas||522,0|2164,0|4,0|2475,0|1494,0|2015-07-09 22:23:14|Pichincha, Ecuador|en
saludamos con mucho carino a todas nuestras trabajadoras en danial padre hurtado 💥 👧👩👸💡🔨|1|133,0|1,1040902638767145e+18|2019-03-08 18:43:26|Hootsuite Inc.|0,0|0,0|es||1671438522,0|Danial|#DiseñoIndustrial #MueblesPublicitarios #CorteLaser #Impresión #Metalúrgica #PinturaElectrostática|505,0|1387,0|0,0|31,0|430,0|2013-08-14 21:21:17||es
somos resistencia lucha rebeldia 💜✊🏼|1|85,0|1,1040902623290655e+18|2019-03-08 18:43:26|Twitter for Android|0,0|0,0|es||9,346056620127887e+17|ysterias|Feministas, inspiradas en la teoría, la realidad nacional y la cotidianidad. En busca de una construcción colectiva, tejiendo complicidades.|267,0|316,0|0,0|2119,0|1413,0|2017-11-26 02:12:08|Guatemala|es
♀✊ fuera machistas de las instituciones|-1|||||||||||||||||||
esta joven de anos tampoco podra ir hoy a la mani|-1|108,0|1,1040902600263926e+18|2019-03-08 18:43:25|Twitter Web Client|0,0|79,0|es||295554779,0|jacusna||671,0|414,0|32,0|35687,0|82712,0|2011-05-09 07:51:37||es
otra huelga «historica» a nivel nacional con un seguimiento superior al del ano pasado|1|115,0|1,1040902587093238e+18|2019-03-08 18:43:25|Retuitear Noticias|0,0|0,0|es||20448792,0|Diario SUR|#Noticias de #últimahora de #Málaga, España y el mundo. En WhatsApp ☎ 660481739.|256246,0|6674,0|2066,0|1135,0|188393,0|2009-02-09 17:08:03|Málaga|es
paramos por los derechos de las mujeres envejecientes|1|76,0|1,1040902488737587e+18|2019-03-08 18:43:22|Twitter Web Client|0,0|0,0|es||3246916236,0|ASÍ LAS COSAS|Programa de opinión, orientación, debate y entrevistas. Teleradio América canales 12 y 45, sábado 10:00-11:00 p. m. Producción y conducción de @TatianaRosario|887,0|351,0|10,0|331,0|8371,0|2015-06-16 16:30:57||es
son grandes mujeres y tus hijos deben conocer su historia|1|112,0|1,1040904160671048e+18|2019-03-08 18:44:02|Sprout Social|0,0|0,0|es||89685397,0|Ser Padres|#SerPadres. Todo sobre el bebé, embarazo, lactancia, niños, expertos, educación infantil, salud... para la etapa más hermosa de tu vida.👶|143192,0|1400,0|1186,0|9321,0|57501,0|2009-11-13 12:12:39|Madrid|es
no puede ser LOL que grandes son y como representan|1|106,0|1,1040904134918062e+18|2019-03-08 18:44:02|Twitter for Android|0,0|0,0|es||1,0461680110722949e+18|Alisou|Intensita pero maja 🔥🏳️‍🌈🤘❤|76,0|201,0|0,0|14509,0|1654,0|2018-09-29 22:41:05||es
las ministras socialistas en la pancarta del en la manifestacion del|0|102,0|1,104090410895532e+18|2019-03-08 18:44:01|Twitter for iPhone|0,0|0,0|es||185110868,0|Luis N. Villaveiran|Periodista multimedia y escritor. Una imagen vale más que mil palabras. Mi primera novela: 18 días. https://t.co/T1wciWxr0w|1450,0|980,0|65,0|2744,0|14741,0|2010-08-31 07:25:26|España|es
hemos llenado las calles de santander|1|65,0|1,1040904088151327e+18|2019-03-08 18:44:01|Twitter for Android|0,0|0,0|es||385066381,0|Silvia Abascal|Diputada Socialista en @parlacan La realidad comienza donde empiezan nuestros sueños; pues vivimos|1563,0|990,0|46,0|6316,0|11557,0|2011-10-04 20:20:55||es
en este queremos saber quienes son esas chicas que te inspiran 😍|0|121,0|1,1040904056441774e+18|2019-03-08 18:44:00|TweetDeck|0,0|0,0|es||26648308,0|Arts & Crafts México|The Mexican indie label. #poramoralarts|56163,0|959,0|720,0|2706,0|26402,0|2009-03-26 01:02:34|Mexico|en
es otra de las localidades donde mas actividades se estan llevando a cabo este con el lema|0|||||||||||||||||||
feliz lucha mujeres no pueden callar nuestra voz 💜💚|1|78,0|1,1040904050360074e+18|2019-03-08 18:44:00|Twitter for Android|0,0|50,0|es||629700640,0|💚 Vicky 💚|IG viluzyentre_deco🐰|257,0|620,0|9,0|23698,0|8900,0|2012-07-07 22:34:15|La Plata, Argentina|es
ojala cambie algo respecto a este tema pero temo que no va a cambiar nada nunca por mucho que se luche|-1|107,0|1,1040903980399862e+18|2019-03-08 18:43:58|Twitter for Android|0,0|0,0|es||711290399,0|Héctor|Tupac Shakur 1971-1996   Como ella no hay ninguna ❤25-2-2015❤|292,0|395,0|0,0|11421,0|9639,0|2013-10-12 17:23:25||es
tienen que ver este video saprisa lo entendido todo|1|||||||||||||||||||
las quiero libres vivas y sin miedo 💜|1|45,0|1,1040903974442025e+18|2019-03-08 18:43:58|Twitter for Android|0,0|0,0|es|Place(_api=<tweepy.api.API object at 0x0000020710F7C7B8>, id='00f84d414936f28e', url='https://api.twitter.com/1.1/geo/id/00f84d414936f28e.json', place_type='city', name='Córdoba', full_name='Córdoba, Argentina', country_code='AR', country='Argentina', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000020710F7C7B8>, type='Polygon', coordinates=[[[-64.3195, -31.5235762], [-64.0765511, -31.5235762], [-64.0765511, -31.307337], [-64.3195, -31.307337]]]), attributes={})|149260769,0|Melcha 💚💜|Hincha del Club Atlético Boca Juniors 💙💛💙 LET IT BE . 🎈   #AbortoLegalSeguroYGratuito 💚💚💚|530,0|1023,0|1,0|11750,0|5949,0|2010-05-28 21:02:21|Córdoba, Argentina|es
los videojuegos no son solo para hombres yo amo jugarlos y hasta tengo mi consola|1|129,0|1,1040903966768169e+18|2019-03-08 18:43:58|Twitter for Android|0,0|2,0|es||8,849011964854764e+17|Anth Quispe Orrilla|Adoro los peluches❤ me encantan los libros 📚 y me gustan los helados🍨🍦 (los pasteles también :v) la comida es mi vida :v 🍕🍔🍟🍜🍙|10,0|144,0|0,0|901,0|604,0|2017-07-11 22:24:20||es
mi mama me mando este video yo ya gane|1|67,0|1,1040903895925801e+18|2019-03-08 18:43:56|Twitter for Android|0,0|0,0|es||402840814,0|Lady Garca|TUCUMANA pero del mundo. Music addict. Jugadora delantera profesional de barbies.|23089,0|2175,0|145,0|6444,0|18223,0|2011-11-01 17:08:56|Tucuman|es
de marzo te quiero libre|1|93,0|1,1040903867027579e+18|2019-03-08 18:43:55|Twitter for iPhone|0,0|122,0|es||231220705,0|Carolina García|📚Estudiante Organización de Eventos en ISEMCO. Viajar como lema de vida. Events Management in ISEMCO. Travel like a way of life. Instagram: @carolblueeyes|152,0|445,0|4,0|1402,0|3535,0|2010-12-27 23:14:35|Madrid|es
el acceso a la salud de la mujer|0|61,0|1,1040905419633377e+18|2019-03-08 18:44:32|Twitter for Android|0,0|0,0|es||19830059,0|Martin Sabadini|Abogado en temas de salud fundador de https://t.co/QoTjD2oxqk En la Radio https://t.co/RTvgYZpPXt|6357,0|5218,0|101,0|4044,0|30856,0|2009-01-31 20:32:42|Ciudad de Buenos Aires|es
ame ser parte de este evento 💜 dia internacional de la mujer 💪🏼|1|136,0|1,1040905386582221e+18|2019-03-08 18:44:32|Twitter for Android|0,0|0,0|es||114233534,0|MM|"Un cronopio || Sueño con serpientes."|450,0|697,0|3,0|1682,0|19848,0|2010-02-14 16:54:40|El Salvador|en
hoy es el dia donde lxs publicitarixs cometen los peores errores y los mayores aciertos|0|92,0|1,1040905364016865e+18|2019-03-08 18:44:31|Twitter for iPhone|0,0|0,0|es||317203730,0|MILENA PAZ|"• Girl Boss • Representante de #ElviveArg para #LorealParis• Bailarina de contemporaneo en 2 compañias •Content creator & Social Media Manager || Contact me👇🏻"|2004,0|339,0|15,0|26211,0|39389,0|2011-06-14 15:51:40|milenapazoficial@gmail.com|es
visca la lluita feminista|1|102,0|1,1040905336292311e+18|2019-03-08 18:44:30|Twitter for iPhone|0,0|0,0|es||325501300,0|Enaitz Iñan Cledera|-Periodista! -Actualmente becario en el PSC -Creo en el progreso, y en las oportunidades y sobre todo en la coherencia|435,0|734,0|1,0|2478,0|1652,0|2011-06-28 12:00:57|ANDRATX|es
de marzo dia internacional de la mujer 💜|0|103,0|1,1040904045327688e+18|2019-03-08 18:44:00|Twitter for Android|1,0|0,0|es||4171547584,0|U.D. AZUQUECA F.S.F|Cuenta Oficial del U.D. AZUQUECA F.S.F. con equipos en la Liga Provincial ASDFGH y en Primera Autonómica.|260,0|78,0|1,0|835,0|1033,0|2015-11-12 13:23:36|Azuqueca de Henares, España|es
en la cabecera del al cantico de eso nos pasa por un gobierno facha|-1|137,0|1,1040905291916083e+18|2019-03-08 18:44:29|Twitter for Android|0,0|0,0|es||848139271,0|E. Parrilla|La única batalla que se pierde es la que se abandona. La peor parte de la vida es esperar. Ahora sí #ElGobiernoDeLaDignidad|1636,0|1690,0|14,0|3668,0|19860,0|2012-09-26 21:12:18||es
hoy ademas de tambien es y lo prometido siempre es deuda david bowie hunky dory gold edition|-1|135,0|1,1040905237390131e+18|2019-03-08 18:44:28|Twitter Web Client|0,0|0,0|es||249075952,0|Tina Jara|Me vierto. Cine, series, lectura, fotografía y música. Aquí una yonki/politoxicómana musical|2130,0|1942,0|47,0|79647,0|88059,0|2011-02-08 09:26:58|Al fondo a la izquierda|es
que tus cicatrices sean por batallas ganadas|1|63,0|1,1040905183828828e+18|2019-03-08 18:44:27|Twitter for Android|0,0|0,0|es||1,1030256840610816e+18|Marta Gonzalvo|Pronóstico: Limerente. Así. Siempre.|3,0|20,0|0,0|99,0|26,0|2019-03-05 20:13:11|Barcelona, España|es
hoy acompanamos a las mujeres para un futuro mejor|1|135,0|1,1040905146541384e+18|2019-03-08 18:44:26|Twitter Web Client|0,0|0,0|es||194225986,0|Supervielle|At. Cliente CABA/GBA 4959-4959 Interior 0810-333-4959, At. Comercial 0810-333-7873, At. Cliente online @VosySupervielle Línea ética https://t.co/84Gp1tGX11|37319,0|44,0|71,0|385,0|8233,0|2010-09-23 18:48:27|Argentina|es
no es el grito de un dia de rabia es el altavoz de cada ano de lucha|1|106,0|1,1040905123640934e+18|2019-03-08 18:44:25|Instagram|0,0|0,0|es||16914120,0|Begoña Martínez·Pagán|Writer, poet. English↔️Spanish interpreter🎙+ translator💻. Mom. Adjunct professor at @UMU 👩🏻‍🏫. TW: human/women's/🏳️‍🌈LGBTIQ+ rights. ⏩https://t.co/KsoQLKdpir.|6029,0|5018,0|435,0|13685,0|49245,0|2008-10-22 22:21:23|Born in Managua, Nicaragua; raised in Murcia, Spain; generally all over the place.|es
se me ponen los pelos de punta al ver a tanta gente por el|1|62,0|1,1040905114707231e+18|2019-03-08 18:44:25|Twitter for Android|0,0|0,0|es||1864682046,0|Cactu's🌵||33,0|163,0|0,0|1057,0|814,0|2013-09-14 19:19:58|Barcelona|es
soy mujer soy de hiel soy de miel soy de piel debilidad y poder fuego que quema 💜|1|132,0|1,1040905086898954e+18|2019-03-08 18:44:24|Twitter for Android|0,0|2,0|es||9,573300152423424e+17|atrapasueños|Y si te digo la verdad, lo que haces ya no me entretiene|42,0|219,0|1,0|1909,0|694,0|2018-01-27 19:10:36|España|es
manifestacion del en saliendo de atocha|0|114,0|1,1040906733540352e+18|2019-03-08 18:45:04|Twitter for iPhone|0,0|1,0|es||14704665,0|Yolanda Rueda|Emprendedora social fundadora de @cibervoluntario @empodera_org #ticparalapaz Experta #TICs #innovacionsocial #EmpoderaxlosODS #cuartosector #agenda2030|3025,0|1350,0|229,0|3030,0|13090,0|2008-05-08 19:35:47|España|es
luchando siempre por la equidad|1|59,0|1,104090671575638e+18|2019-03-08 18:45:03|Twitter for Android|0,0|0,0|es||185377123,0|Aldi Mar|Escéptica. Agnóstica. Vegetariana. Fan del empirismo, del véalo usted mismo.|19,0|47,0|0,0|161,0|139,0|2010-08-31 21:06:11||es
